STATION STATION_NAME ELEVATION LATITUDE LONGITUDE DATE MDPR DAPR SNOW
GHCND:USW00073803 TALLADEGA 10 NNE AL US 160 33.5721 -9999
GHCND:USW00073803 TALLADEGA 10 NNE AL US 160 33.5721 -9999
GHCND:USW00073803 TALLADEGA 10 NNE AL US 160 33.5721 -9999
GHCND:USW00073803 TALLADEGA 10 NNE AL US 160 33.5721 -9999
GHCND:USW00073803 TALLADEGA 10 NNE AL US 160 33.5721 -9999
GHCND:USW00073803 TALLADEGA 10 NNE AL US 160 33.5721 -9999
GHCND:USW00073803 TALLADEGA 10 NNE AL US 160 33.5721 -9999
GHCND:USW00073803 TALLADEGA 10 NNE AL US 160 33.5721 -9999
GHCND:USW00073803 TALLADEGA 10 NNE AL US 160 33.5721 -9999
GHCND:USW00073803 TALLADEGA 10 NNE AL US 160 33.5721 -9999
GHCND:USW00073803 TALLADEGA 10 NNE AL US 160 33.5721 -9999
GHCND:USW00073803 TALLADEGA 10 NNE AL US 160 33.5721 -9999
GHCND:USW00073803 TALLADEGA 10 NNE AL US 160 33.5721 -9999
GHCND:USW00073803 TALLADEGA 10 NNE AL US 160 33.5721 -9999
GHCND:USW00073803 TALLADEGA 10 NNE AL US 160 33.5721 -9999
GHCND:US1ALJF0047 HOOVER 1.9 NW AL US 270.1 33.396258 -9999
GHCND:US1ALJF0047 HOOVER 1.9 NW AL US 270.1 33.396258 -9999
GHCND:US1ALJF0047 HOOVER 1.9 NW AL US 270.1 33.396258 -9999
GHCND:US1ALJF0047 HOOVER 1.9 NW AL US 270.1 33.396258 -9999
GHCND:US1ALJF0047 HOOVER 1.9 NW AL US 270.1 33.396258 -9999
GHCND:US1ALJF0047 HOOVER 1.9 NW AL US 270.1 33.396258 -9999
GHCND:US1ALJF0047 HOOVER 1.9 NW AL US 270.1 33.396258 -9999
GHCND:US1ALJF0047 HOOVER 1.9 NW AL US 270.1 33.396258 -9999
GHCND:US1ALJF0047 HOOVER 1.9 NW AL US 270.1 33.396258 -9999
GHCND:US1ALJF0047 HOOVER 1.9 NW AL US 270.1 33.396258 -9999
GHCND:US1ALJF0047 HOOVER 1.9 NW AL US 270.1 33.396258 -9999
GHCND:US1ALJF0047 HOOVER 1.9 NW AL US 270.1 33.396258 -9999
GHCND:US1ALJF0047 HOOVER 1.9 NW AL US 270.1 33.396258 -9999
GHCND:US1ALJF0047 HOOVER 1.9 NW AL US 270.1 33.396258 -9999
GHCND:US1ALJF0047 HOOVER 1.9 NW AL US 270.1 33.396258 -9999
GHCND:US1ALJF0047 HOOVER 1.9 NW AL US 270.1 33.396258 -9999
GHCND:US1ALJF0047 HOOVER 1.9 NW AL US 270.1 33.396258 -9999
GHCND:US1ALJF0047 HOOVER 1.9 NW AL US 270.1 33.396258 -9999
GHCND:US1ALJF0047 HOOVER 1.9 NW AL US 270.1 33.396258 -9999
GHCND:US1ALJF0047 HOOVER 1.9 NW AL US 270.1 33.396258 -9999
GHCND:US1ALJF0047 HOOVER 1.9 NW AL US 270.1 33.396258 -9999
GHCND:US1ALJF0047 HOOVER 1.9 NW AL US 270.1 33.396258 -9999
GHCND:US1ALJF0047 HOOVER 1.9 NW AL US 270.1 33.396258 -9999
GHCND:US1ALJF0047 HOOVER 1.9 NW AL US 270.1 33.396258 -9999
GHCND:US1ALJF0047 HOOVER 1.9 NW AL US 270.1 33.396258 -9999
GHCND:US1ALJF0047 HOOVER 1.9 NW AL US 270.1 33.396258 -9999
GHCND:US1ALJF0047 HOOVER 1.9 NW AL US 270.1 33.396258 -9999
GHCND:US1ALJF0047 HOOVER 1.9 NW AL US 270.1 33.396258 -9999
GHCND:US1ALJF0047 HOOVER 1.9 NW AL US 270.1 33.396258 -9999
GHCND:US1ALJF0047 HOOVER 1.9 NW AL US 270.1 33.396258 -9999
GHCND:US1ALJF0047 HOOVER 1.9 NW AL US 270.1 33.396258 -9999
GHCND:US1ALMB0101 CHICKASAW 0.8 S AL US 10.1 30.761073 -9999
GHCND:US1ALMB0101 CHICKASAW 0.8 S AL US 10.1 30.761073 -9999
GHCND:US1ALMB0101 CHICKASAW 0.8 S AL US 10.1 30.761073 -9999
GHCND:US1ALMB0101 CHICKASAW 0.8 S AL US 10.1 30.761073 -9999
GHCND:US1ALMB0101 CHICKASAW 0.8 S AL US 10.1 30.761073 -9999
GHCND:US1ALMB0101 CHICKASAW 0.8 S AL US 10.1 30.761073 -9999
GHCND:US1ALMB0101 CHICKASAW 0.8 S AL US 10.1 30.761073 -9999
GHCND:US1ALMB0101 CHICKASAW 0.8 S AL US 10.1 30.761073 -9999
GHCND:US1ALMB0101 CHICKASAW 0.8 S AL US 10.1 30.761073 -9999
GHCND:US1ALMB0101 CHICKASAW 0.8 S AL US 10.1 30.761073 -9999
GHCND:US1ALMB0101 CHICKASAW 0.8 S AL US 10.1 30.761073 -9999
GHCND:US1ALMB0101 CHICKASAW 0.8 S AL US 10.1 30.761073 -9999
GHCND:US1ALMB0101 CHICKASAW 0.8 S AL US 10.1 30.761073 -9999
GHCND:US1ALMB0101 CHICKASAW 0.8 S AL US 10.1 30.761073 -9999
GHCND:US1ALMB0101 CHICKASAW 0.8 S AL US 10.1 30.761073 -9999
GHCND:US1ALMB0101 CHICKASAW 0.8 S AL US 10.1 30.761073 -9999
GHCND:US1ALMB0101 CHICKASAW 0.8 S AL US 10.1 30.761073 -9999
GHCND:US1ALMB0101 CHICKASAW 0.8 S AL US 10.1 30.761073 -9999
GHCND:US1ALMB0101 CHICKASAW 0.8 S AL US 10.1 30.761073 -9999
GHCND:US1ALMB0101 CHICKASAW 0.8 S AL US 10.1 30.761073 -9999
GHCND:US1ALMB0101 CHICKASAW 0.8 S AL US 10.1 30.761073 -9999
GHCND:US1ALMB0101 CHICKASAW 0.8 S AL US 10.1 30.761073 -9999
GHCND:US1ALMB0101 CHICKASAW 0.8 S AL US 10.1 30.761073 -9999
GHCND:US1ALMB0101 CHICKASAW 0.8 S AL US 10.1 30.761073 -9999
GHCND:US1ALMB0101 CHICKASAW 0.8 S AL US 10.1 30.761073 -9999
GHCND:US1ALMB0101 CHICKASAW 0.8 S AL US 10.1 30.761073 -9999
GHCND:US1ALMB0101 CHICKASAW 0.8 S AL US 10.1 30.761073 -9999
GHCND:US1ALMB0101 CHICKASAW 0.8 S AL US 10.1 30.761073 -9999
GHCND:US1ALMB0101 CHICKASAW 0.8 S AL US 10.1 30.761073 -9999
GHCND:US1ALMB0101 CHICKASAW 0.8 S AL US 10.1 30.761073 -9999
GHCND:US1ALMB0101 CHICKASAW 0.8 S AL US 10.1 30.761073 -9999
GHCND:US1ALMB0095 MOBILE 8.6 WSW AL US 50 30.627577 -9999
GHCND:US1ALMB0095 MOBILE 8.6 WSW AL US 50 30.627577 -9999
GHCND:US1ALMB0095 MOBILE 8.6 WSW AL US 50 30.627577 -9999
GHCND:US1ALMB0095 MOBILE 8.6 WSW AL US 50 30.627577 -9999
GHCND:US1ALMB0095 MOBILE 8.6 WSW AL US 50 30.627577 -9999
GHCND:US1ALMB0095 MOBILE 8.6 WSW AL US 50 30.627577 -9999
GHCND:US1ALMB0095 MOBILE 8.6 WSW AL US 50 30.627577 -9999
GHCND:US1ALMB0095 MOBILE 8.6 WSW AL US 50 30.627577 -9999
GHCND:US1ALMB0095 MOBILE 8.6 WSW AL US 50 30.627577 -9999
GHCND:US1ALMB0095 MOBILE 8.6 WSW AL US 50 30.627577 -9999
GHCND:US1ALMB0095 MOBILE 8.6 WSW AL US 50 30.627577 -9999
GHCND:US1ALMB0095 MOBILE 8.6 WSW AL US 50 30.627577 -9999
GHCND:US1ALMB0095 MOBILE 8.6 WSW AL US 50 30.627577 -9999
GHCND:US1ALMB0095 MOBILE 8.6 WSW AL US 50 30.627577 -9999
GHCND:US1ALMB0095 MOBILE 8.6 WSW AL US 50 30.627577 -9999
GHCND:US1ALMB0095 MOBILE 8.6 WSW AL US 50 30.627577 -9999
GHCND:US1ALMB0095 MOBILE 8.6 WSW AL US 50 30.627577 -9999
GHCND:US1ALMB0095 MOBILE 8.6 WSW AL US 50 30.627577 -9999
GHCND:US1ALBW0060 DAPHNE 1.5 SSW AL US 35.7 30.6077 4.85
GHCND:US1ALBW0060 DAPHNE 1.5 SSW AL US 35.7 30.6077 -9999
GHCND:US1ALBW0060 DAPHNE 1.5 SSW AL US 35.7 30.6077 -9999
GHCND:US1ALBW0060 DAPHNE 1.5 SSW AL US 35.7 30.6077 -9999
GHCND:US1ALBW0060 DAPHNE 1.5 SSW AL US 35.7 30.6077 -9999
GHCND:US1ALBW0060 DAPHNE 1.5 SSW AL US 35.7 30.6077 -9999
GHCND:US1ALBW0060 DAPHNE 1.5 SSW AL US 35.7 30.6077 -9999
GHCND:US1ALBW0060 DAPHNE 1.5 SSW AL US 35.7 30.6077 -9999
GHCND:US1ALBW0060 DAPHNE 1.5 SSW AL US 35.7 30.6077 -9999
GHCND:US1ALBW0060 DAPHNE 1.5 SSW AL US 35.7 30.6077 -9999
GHCND:US1ALBW0060 DAPHNE 1.5 SSW AL US 35.7 30.6077 -9999
GHCND:US1ALBW0060 DAPHNE 1.5 SSW AL US 35.7 30.6077 0.24
GHCND:US1ALBW0060 DAPHNE 1.5 SSW AL US 35.7 30.6077 -9999
GHCND:US1ALBW0060 DAPHNE 1.5 SSW AL US 35.7 30.6077 -9999
GHCND:US1ALBW0060 DAPHNE 1.5 SSW AL US 35.7 30.6077 -9999
GHCND:US1ALBW0060 DAPHNE 1.5 SSW AL US 35.7 30.6077 -9999
GHCND:US1ALBW0060 DAPHNE 1.5 SSW AL US 35.7 30.6077 -9999
GHCND:US1ALBW0060 DAPHNE 1.5 SSW AL US 35.7 30.6077 -9999
GHCND:US1ALBW0060 DAPHNE 1.5 SSW AL US 35.7 30.6077 -9999
GHCND:US1ALBW0060 DAPHNE 1.5 SSW AL US 35.7 30.6077 -9999
GHCND:US1ALBW0060 DAPHNE 1.5 SSW AL US 35.7 30.6077 -9999
GHCND:US1ALBW0060 DAPHNE 1.5 SSW AL US 35.7 30.6077 -9999
GHCND:US1ALBW0060 DAPHNE 1.5 SSW AL US 35.7 30.6077 -9999
GHCND:US1ALBW0060 DAPHNE 1.5 SSW AL US 35.7 30.6077 -9999
GHCND:US1ALBW0060 DAPHNE 1.5 SSW AL US 35.7 30.6077 -9999
GHCND:US1ALMB0090 MOBILE 11.2 WSW AL US 56.1 30.623567 3.74
GHCND:USC00010583 BAY MINETTE AL US 82.6 30.884 -87.7852 -9999
GHCND:USC00010583 BAY MINETTE AL US 82.6 30.884 -87.7852 -9999
GHCND:USC00010583 BAY MINETTE AL US 82.6 30.884 -87.7852 -9999
GHCND:USC00010583 BAY MINETTE AL US 82.6 30.884 -87.7852 -9999
GHCND:USC00010583 BAY MINETTE AL US 82.6 30.884 -87.7852 -9999
GHCND:USC00010583 BAY MINETTE AL US 82.6 30.884 -87.7852 -9999
GHCND:USC00010583 BAY MINETTE AL US 82.6 30.884 -87.7852 -9999
GHCND:USC00010583 BAY MINETTE AL US 82.6 30.884 -87.7852 -9999
GHCND:USC00010583 BAY MINETTE AL US 82.6 30.884 -87.7852 -9999
GHCND:USC00010583 BAY MINETTE AL US 82.6 30.884 -87.7852 -9999
GHCND:USC00010583 BAY MINETTE AL US 82.6 30.884 -87.7852 -9999
GHCND:USC00010583 BAY MINETTE AL US 82.6 30.884 -87.7852 -9999
GHCND:USC00010583 BAY MINETTE AL US 82.6 30.884 -87.7852 -9999
GHCND:USC00010583 BAY MINETTE AL US 82.6 30.884 -87.7852 -9999
GHCND:USC00010583 BAY MINETTE AL US 82.6 30.884 -87.7852 -9999
GHCND:USC00010583 BAY MINETTE AL US 82.6 30.884 -87.7852 -9999
GHCND:USC00010583 BAY MINETTE AL US 82.6 30.884 -87.7852 -9999
GHCND:USC00010583 BAY MINETTE AL US 82.6 30.884 -87.7852 -9999
GHCND:USC00010583 BAY MINETTE AL US 82.6 30.884 -87.7852 -9999
GHCND:USC00010583 BAY MINETTE AL US 82.6 30.884 -87.7852 -9999
GHCND:USC00010583 BAY MINETTE AL US 82.6 30.884 -87.7852 -9999
GHCND:USC00010583 BAY MINETTE AL US 82.6 30.884 -87.7852 -9999
GHCND:USC00010583 BAY MINETTE AL US 82.6 30.884 -87.7852 -9999
GHCND:USC00010583 BAY MINETTE AL US 82.6 30.884 -87.7852 -9999
GHCND:USC00010583 BAY MINETTE AL US 82.6 30.884 -87.7852 -9999
GHCND:USW00063857 GADSDEN 19 N AL US 351.1 34.2851 -9999
GHCND:USW00063857 GADSDEN 19 N AL US 351.1 34.2851 -9999
GHCND:USW00063857 GADSDEN 19 N AL US 351.1 34.2851 -9999
GHCND:USW00063857 GADSDEN 19 N AL US 351.1 34.2851 -9999
GHCND:USW00063857 GADSDEN 19 N AL US 351.1 34.2851 -9999
GHCND:USW00063857 GADSDEN 19 N AL US 351.1 34.2851 -9999
GHCND:USW00063857 GADSDEN 19 N AL US 351.1 34.2851 -9999
GHCND:USW00063857 GADSDEN 19 N AL US 351.1 34.2851 -9999
GHCND:USW00063857 GADSDEN 19 N AL US 351.1 34.2851 -9999
GHCND:USW00063857 GADSDEN 19 N AL US 351.1 34.2851 -9999
GHCND:USW00063857 GADSDEN 19 N AL US 351.1 34.2851 -9999
GHCND:USW00063857 GADSDEN 19 N AL US 351.1 34.2851 -9999
GHCND:USW00063857 GADSDEN 19 N AL US 351.1 34.2851 -9999
GHCND:USW00063857 GADSDEN 19 N AL US 351.1 34.2851 -9999
GHCND:USW00063857 GADSDEN 19 N AL US 351.1 34.2851 -9999
GHCND:USW00063857 GADSDEN 19 N AL US 351.1 34.2851 -9999
GHCND:USW00063857 GADSDEN 19 N AL US 351.1 34.2851 -9999
GHCND:USW00063857 GADSDEN 19 N AL US 351.1 34.2851 -9999
GHCND:USW00063857 GADSDEN 19 N AL US 351.1 34.2851 -9999
GHCND:USW00063857 GADSDEN 19 N AL US 351.1 34.2851 -9999
GHCND:USW00063857 GADSDEN 19 N AL US 351.1 34.2851 -9999
GHCND:USW00063857 GADSDEN 19 N AL US 351.1 34.2851 -9999
GHCND:USW00063857 GADSDEN 19 N AL US 351.1 34.2851 -9999
GHCND:USW00063857 GADSDEN 19 N AL US 351.1 34.2851 -9999
GHCND:USW00063857 GADSDEN 19 N AL US 351.1 34.2851 -9999
GHCND:USW00063857 GADSDEN 19 N AL US 351.1 34.2851 -9999
GHCND:USW00063857 GADSDEN 19 N AL US 351.1 34.2851 -9999
GHCND:USW00063857 GADSDEN 19 N AL US 351.1 34.2851 -9999
GHCND:USW00063857 GADSDEN 19 N AL US 351.1 34.2851 -9999
GHCND:USW00063857 GADSDEN 19 N AL US 351.1 34.2851 -9999
GHCND:USW00063857 GADSDEN 19 N AL US 351.1 34.2851 -9999
GHCND:USC00012883 FAYETTE AL US 100.9 33.67955 -87.82993 20231209 0.09
GHCND:USC00012883 FAYETTE AL US 100.9 33.67955 -87.82993 20231210 0.30
GHCND:USC00012883 FAYETTE AL US 100.9 33.67955 -87.82993 20231211 0.00
GHCND:USC00012883 FAYETTE AL US 100.9 33.67955 -87.82993 20231212 0.00
GHCND:USC00012883 FAYETTE AL US 100.9 33.67955 -87.82993 20231213 0.00
GHCND:USC00012883 FAYETTE AL US 100.9 33.67955 -87.82993 20231214 0.00
GHCND:USC00012883 FAYETTE AL US 100.9 33.67955 -87.82993 20231215 0.00
GHCND:USC00012883 FAYETTE AL US 100.9 33.67955 -87.82993 20231216 0.00
GHCND:USC00012883 FAYETTE AL US 100.9 33.67955 -87.82993 20231217 0.02
GHCND:USC00012883 FAYETTE AL US 100.9 33.67955 -87.82993 20231218 0.00
GHCND:USC00012883 FAYETTE AL US 100.9 33.67955 -87.82993 20231219 0.00
GHCND:USC00012883 FAYETTE AL US 100.9 33.67955 -87.82993 20231220 0.00
GHCND:USC00012883 FAYETTE AL US 100.9 33.67955 -87.82993 20231221 0.00
GHCND:USC00012883 FAYETTE AL US 100.9 33.67955 -87.82993 20231222 0.00
GHCND:USC00012883 FAYETTE AL US 100.9 33.67955 -87.82993 20231223 0.00
GHCND:USC00012883 FAYETTE AL US 100.9 33.67955 -87.82993 20231224 0.00
GHCND:USC00012883 FAYETTE AL US 100.9 33.67955 -87.82993 20231225 1.10
GHCND:USC00012883 FAYETTE AL US 100.9 33.67955 -87.82993 20231226 0.00
GHCND:USC00012883 FAYETTE AL US 100.9 33.67955 -87.82993 20231227 0.00
GHCND:USC00012883 FAYETTE AL US 100.9 33.67955 -87.82993 20231228 0.00
GHCND:USC00012883 FAYETTE AL US 100.9 33.67955 -87.82993 20231229 0.00
GHCND:USC00012883 FAYETTE AL US 100.9 33.67955 -87.82993 20231230 0.03
GHCND:USC00012883 FAYETTE AL US 100.9 33.67955 -87.82993 20231231 0.00
GHCND:USW00063858 SELMA 13 WNW AL US 58.8 32.4567 -9999
GHCND:USW00063858 SELMA 13 WNW AL US 58.8 32.4567 -9999
GHCND:USW00063858 SELMA 13 WNW AL US 58.8 32.4567 -9999
GHCND:USW00063858 SELMA 13 WNW AL US 58.8 32.4567 -9999
GHCND:USW00063858 SELMA 13 WNW AL US 58.8 32.4567 -9999
GHCND:USW00063858 SELMA 13 WNW AL US 58.8 32.4567 -9999
GHCND:USW00063858 SELMA 13 WNW AL US 58.8 32.4567 -9999
GHCND:USW00063858 SELMA 13 WNW AL US 58.8 32.4567 -9999
GHCND:USW00063858 SELMA 13 WNW AL US 58.8 32.4567 -9999
GHCND:USW00063858 SELMA 13 WNW AL US 58.8 32.4567 -9999
GHCND:USW00063858 SELMA 13 WNW AL US 58.8 32.4567 -9999
GHCND:USW00063858 SELMA 13 WNW AL US 58.8 32.4567 -9999
GHCND:USW00063858 SELMA 13 WNW AL US 58.8 32.4567 -9999
GHCND:USW00063858 SELMA 13 WNW AL US 58.8 32.4567 -9999
GHCND:USW00063858 SELMA 13 WNW AL US 58.8 32.4567 -9999
GHCND:USW00063858 SELMA 13 WNW AL US 58.8 32.4567 -9999
GHCND:USW00063858 SELMA 13 WNW AL US 58.8 32.4567 -9999
GHCND:USW00063858 SELMA 13 WNW AL US 58.8 32.4567 -9999
GHCND:USW00063858 SELMA 13 WNW AL US 58.8 32.4567 -9999
GHCND:USW00063858 SELMA 13 WNW AL US 58.8 32.4567 -9999
GHCND:USW00063858 SELMA 13 WNW AL US 58.8 32.4567 -9999
GHCND:USW00063858 SELMA 13 WNW AL US 58.8 32.4567 -9999
GHCND:USW00063858 SELMA 13 WNW AL US 58.8 32.4567 -9999
GHCND:USW00063858 SELMA 13 WNW AL US 58.8 32.4567 -9999
GHCND:USW00063858 SELMA 13 WNW AL US 58.8 32.4567 -9999
GHCND:USW00063858 SELMA 13 WNW AL US 58.8 32.4567 -9999
GHCND:USW00063858 SELMA 13 WNW AL US 58.8 32.4567 -9999
GHCND:USW00063858 SELMA 13 WNW AL US 58.8 32.4567 -9999
GHCND:USW00063858 SELMA 13 WNW AL US 58.8 32.4567 -9999
GHCND:USW00063858 SELMA 13 WNW AL US 58.8 32.4567 -9999
GHCND:USW00063858 SELMA 13 WNW AL US 58.8 32.4567 -9999
GHCND:US1ALDK0022 FORT PAYNE 3.6 ENE AL US 489.8 20231201
GHCND:US1ALDK0022 FORT PAYNE 3.6 ENE AL US 489.8 20231202
GHCND:US1ALDK0022 FORT PAYNE 3.6 ENE AL US 489.8 20231203
GHCND:US1ALDK0022 FORT PAYNE 3.6 ENE AL US 489.8 20231209
GHCND:US1ALDK0022 FORT PAYNE 3.6 ENE AL US 489.8 20231210
GHCND:US1ALDK0022 FORT PAYNE 3.6 ENE AL US 489.8 20231211
GHCND:US1ALDK0022 FORT PAYNE 3.6 ENE AL US 489.8 20231217
GHCND:US1ALDK0022 FORT PAYNE 3.6 ENE AL US 489.8 20231218
GHCND:US1ALDK0022 FORT PAYNE 3.6 ENE AL US 489.8 20231225
GHCND:US1ALDK0022 FORT PAYNE 3.6 ENE AL US 489.8 20231226
GHCND:US1ALDK0022 FORT PAYNE 3.6 ENE AL US 489.8 20231227
GHCND:US1ALDK0022 FORT PAYNE 3.6 ENE AL US 489.8 20231229
GHCND:US1ALDK0022 FORT PAYNE 3.6 ENE AL US 489.8 20231230
GHCND:US1ALDK0020 FORT PAYNE 3.4 SSW AL US 461.2 20231201
GHCND:US1ALDK0020 FORT PAYNE 3.4 SSW AL US 461.2 20231202
GHCND:US1ALDK0020 FORT PAYNE 3.4 SSW AL US 461.2 20231203
GHCND:US1ALDK0020 FORT PAYNE 3.4 SSW AL US 461.2 20231204
GHCND:US1ALDK0020 FORT PAYNE 3.4 SSW AL US 461.2 20231205
GHCND:US1ALDK0020 FORT PAYNE 3.4 SSW AL US 461.2 20231206
GHCND:US1ALDK0020 FORT PAYNE 3.4 SSW AL US 461.2 20231207
GHCND:US1ALDK0020 FORT PAYNE 3.4 SSW AL US 461.2 20231208
GHCND:US1ALDK0020 FORT PAYNE 3.4 SSW AL US 461.2 20231209
GHCND:US1ALDK0020 FORT PAYNE 3.4 SSW AL US 461.2 20231210
GHCND:US1ALDK0020 FORT PAYNE 3.4 SSW AL US 461.2 20231211
GHCND:US1ALDK0020 FORT PAYNE 3.4 SSW AL US 461.2 20231212
GHCND:US1ALDK0020 FORT PAYNE 3.4 SSW AL US 461.2 20231213
GHCND:US1ALDK0020 FORT PAYNE 3.4 SSW AL US 461.2 20231214
GHCND:US1ALDK0020 FORT PAYNE 3.4 SSW AL US 461.2 20231215
GHCND:US1ALDK0020 FORT PAYNE 3.4 SSW AL US 461.2 20231216
GHCND:US1ALDK0020 FORT PAYNE 3.4 SSW AL US 461.2 20231217
GHCND:US1ALDK0020 FORT PAYNE 3.4 SSW AL US 461.2 20231218
GHCND:US1ALDK0020 FORT PAYNE 3.4 SSW AL US 461.2 20231219
GHCND:US1ALDK0020 FORT PAYNE 3.4 SSW AL US 461.2 20231220
GHCND:US1ALDK0020 FORT PAYNE 3.4 SSW AL US 461.2 20231221
GHCND:US1ALDK0020 FORT PAYNE 3.4 SSW AL US 461.2 20231222
GHCND:US1ALDK0020 FORT PAYNE 3.4 SSW AL US 461.2 20231223
GHCND:US1ALDK0020 FORT PAYNE 3.4 SSW AL US 461.2 20231224
GHCND:US1ALDK0020 FORT PAYNE 3.4 SSW AL US 461.2 20231225
GHCND:US1ALDK0020 FORT PAYNE 3.4 SSW AL US 461.2 20231226
GHCND:US1ALDK0020 FORT PAYNE 3.4 SSW AL US 461.2 20231227
GHCND:US1ALDK0020 FORT PAYNE 3.4 SSW AL US 461.2 20231228
GHCND:US1ALDK0020 FORT PAYNE 3.4 SSW AL US 461.2 20231229
GHCND:US1ALDK0020 FORT PAYNE 3.4 SSW AL US 461.2 20231230
GHCND:US1ALDK0020 FORT PAYNE 3.4 SSW AL US 461.2 20231231
GHCND:USC00015121 MARION JUNCTION 2 NE AL US 68.3 20231201
GHCND:USC00015121 MARION JUNCTION 2 NE AL US 68.3 20231202
GHCND:USC00015121 MARION JUNCTION 2 NE AL US 68.3 20231203
GHCND:USC00015121 MARION JUNCTION 2 NE AL US 68.3 20231204
GHCND:USC00015121 MARION JUNCTION 2 NE AL US 68.3 20231205
GHCND:USC00015121 MARION JUNCTION 2 NE AL US 68.3 20231206
GHCND:USC00015121 MARION JUNCTION 2 NE AL US 68.3 20231207
GHCND:USC00015121 MARION JUNCTION 2 NE AL US 68.3 20231208
GHCND:USC00015121 MARION JUNCTION 2 NE AL US 68.3 20231209
GHCND:USC00015121 MARION JUNCTION 2 NE AL US 68.3 20231210
GHCND:USC00015121 MARION JUNCTION 2 NE AL US 68.3 20231211
GHCND:USC00015121 MARION JUNCTION 2 NE AL US 68.3 20231212
GHCND:USC00015121 MARION JUNCTION 2 NE AL US 68.3 20231213
GHCND:USC00015121 MARION JUNCTION 2 NE AL US 68.3 20231214
GHCND:USC00015121 MARION JUNCTION 2 NE AL US 68.3 20231231
GHCND:USW00063862 VALLEY HEAD 1 SSW AL US 310.9 20231201
GHCND:USW00063862 VALLEY HEAD 1 SSW AL US 310.9 20231202
GHCND:USW00063862 VALLEY HEAD 1 SSW AL US 310.9 20231203
GHCND:USW00063862 VALLEY HEAD 1 SSW AL US 310.9 20231204
GHCND:USW00063862 VALLEY HEAD 1 SSW AL US 310.9 20231205
GHCND:USW00063862 VALLEY HEAD 1 SSW AL US 310.9 20231206
GHCND:USW00063862 VALLEY HEAD 1 SSW AL US 310.9 20231207
GHCND:USW00063862 VALLEY HEAD 1 SSW AL US 310.9 20231208
GHCND:USW00063862 VALLEY HEAD 1 SSW AL US 310.9 20231209
GHCND:USW00063862 VALLEY HEAD 1 SSW AL US 310.9 20231210
GHCND:USW00063862 VALLEY HEAD 1 SSW AL US 310.9 20231211
GHCND:USW00063862 VALLEY HEAD 1 SSW AL US 310.9 20231212
GHCND:USW00063862 VALLEY HEAD 1 SSW AL US 310.9 20231213
GHCND:USW00063862 VALLEY HEAD 1 SSW AL US 310.9 20231214
GHCND:USW00063862 VALLEY HEAD 1 SSW AL US 310.9 20231215
GHCND:USW00063862 VALLEY HEAD 1 SSW AL US 310.9 20231216
GHCND:USW00063862 VALLEY HEAD 1 SSW AL US 310.9 20231217
GHCND:USW00063862 VALLEY HEAD 1 SSW AL US 310.9 20231218
GHCND:USW00063862 VALLEY HEAD 1 SSW AL US 310.9 20231219
GHCND:USW00063862 VALLEY HEAD 1 SSW AL US 310.9 20231220
GHCND:USW00063862 VALLEY HEAD 1 SSW AL US 310.9 20231221
GHCND:USW00063862 VALLEY HEAD 1 SSW AL US 310.9 20231222
GHCND:USW00063862 VALLEY HEAD 1 SSW AL US 310.9 20231223
GHCND:USW00063862 VALLEY HEAD 1 SSW AL US 310.9 20231224
GHCND:USW00063862 VALLEY HEAD 1 SSW AL US 310.9 20231225
GHCND:USW00063862 VALLEY HEAD 1 SSW AL US 310.9 20231226
GHCND:USW00063862 VALLEY HEAD 1 SSW AL US 310.9 20231227
GHCND:USW00063862 VALLEY HEAD 1 SSW AL US 310.9 20231228
GHCND:USW00063862 VALLEY HEAD 1 SSW AL US 310.9 20231229
GHCND:USW00063862 VALLEY HEAD 1 SSW AL US 310.9 20231230
GHCND:USW00063862 VALLEY HEAD 1 SSW AL US 310.9 20231231
GHCND:USC00012096 CULLMAN 1.5SE KRESS FARMS AL US 246.9 20231216
GHCND:USC00012096 CULLMAN 1.5SE KRESS FARMS AL US 246.9 20231217
GHCND:USC00012096 CULLMAN 1.5SE KRESS FARMS AL US 246.9 20231218
GHCND:US1ALSH0072 HOOVER 0.8 SSE AL US 137.8 33.363799 -9999
GHCND:US1ALSH0072 HOOVER 0.8 SSE AL US 137.8 33.363799 -9999
GHCND:US1ALSH0072 HOOVER 0.8 SSE AL US 137.8 33.363799 -9999
GHCND:US1ALSH0072 HOOVER 0.8 SSE AL US 137.8 33.363799 -9999
GHCND:US1ALSH0072 HOOVER 0.8 SSE AL US 137.8 33.363799 -9999
GHCND:US1ALSH0072 HOOVER 0.8 SSE AL US 137.8 33.363799 -9999
GHCND:US1ALSH0072 HOOVER 0.8 SSE AL US 137.8 33.363799 -9999
GHCND:US1ALSH0072 HOOVER 0.8 SSE AL US 137.8 33.363799 -9999
GHCND:US1ALSH0072 HOOVER 0.8 SSE AL US 137.8 33.363799 -9999
GHCND:US1ALSH0072 HOOVER 0.8 SSE AL US 137.8 33.363799 -9999
GHCND:US1ALSH0072 HOOVER 0.8 SSE AL US 137.8 33.363799 -9999
GHCND:US1ALLM0004 VERNON 1.1 NNE AL US 106.4 33.772513 -9999
GHCND:US1ALLM0004 VERNON 1.1 NNE AL US 106.4 33.772513 -9999
GHCND:US1ALLM0004 VERNON 1.1 NNE AL US 106.4 33.772513 -9999
